window_id,section_id,start_time,end_time,scheduled_train_count,forecast_utilization_percent,availability_status,traffic_impact_level
WIN-SEC-C01-2026092910,SEC-C01,2026-09-29 10:00:00,2026-09-29 11:00:00,1,51,UNAVAILABLE,MEDIUM
WIN-SEC-C01-2026092911,SEC-C01,2026-09-29 11:00:00,2026-09-29 12:00:00,1,51,UNAVAILABLE,MEDIUM
WIN-SEC-C01-2026092912,SEC-C01,2026-09-29 12:00:00,2026-09-29 13:00:00,1,35,UNAVAILABLE,MEDIUM
WIN-SEC-C01-2026092913,SEC-C01,2026-09-29 13:00:00,2026-09-29 14:00:00,0,35,AVAILABLE,LOW
WIN-SEC-C01-2026092914,SEC-C01,2026-09-29 14:00:00,2026-09-29 15:00:00,1,35,UNAVAILABLE,MEDIUM
WIN-SEC-C01-2026092915,SEC-C01,2026-09-29 15:00:00,2026-09-29 16:00:00,0,32,AVAILABLE,LOW
WIN-SEC-C01-2026092916,SEC-C01,2026-09-29 16:00:00,2026-09-29 17:00:00,1,32,UNAVAILABLE,MEDIUM
WIN-SEC-C01-2026092917,SEC-C01,2026-09-29 17:00:00,2026-09-29 18:00:00,1,32,UNAVAILABLE,MEDIUM
WIN-SEC-C01-2026092918,SEC-C01,2026-09-29 18:00:00,2026-09-29 19:00:00,0,40,UNAVAILABLE,MEDIUM
WIN-SEC-C01-2026092919,SEC-C01,2026-09-29 19:00:00,2026-09-29 20:00:00,1,40,UNAVAILABLE,MEDIUM
WIN-SEC-C01-2026092920,SEC-C01,2026-09-29 20:00:00,2026-09-29 21:00:00,0,40,UNAVAILABLE,MEDIUM
WIN-SEC-C01-2026092921,SEC-C01,2026-09-29 21:00:00,2026-09-29 22:00:00,1,37,UNAVAILABLE,MEDIUM
WIN-SEC-C01-2026092922,SEC-C01,2026-09-29 22:00:00,2026-09-29 23:00:00,0,37,AVAILABLE,LOW
WIN-SEC-C01-2026092923,SEC-C01,2026-09-29 23:00:00,2026-09-30 00:00:00,1,37,UNAVAILABLE,MEDIUM
WIN-SEC-A01-2026093000,SEC-A01,2026-09-30 00:00:00,2026-09-30 01:00:00,2,69,UNAVAILABLE,HIGH
WIN-SEC-A01-2026093001,SEC-A01,2026-09-30 01:00:00,2026-09-30 02:00:00,1,69,UNAVAILABLE,MEDIUM
WIN-SEC-A01-2026093002,SEC-A01,2026-09-30 02:00:00,2026-09-30 03:00:00,1,69,UNAVAILABLE,MEDIUM
WIN-SEC-A01-2026093003,SEC-A01,2026-09-30 03:00:00,2026-09-30 04:00:00,1,69,UNAVAILABLE,MEDIUM
WIN-SEC-A01-2026093004,SEC-A01,2026-09-30 04:00:00,2026-09-30 05:00:00,1,69,UNAVAILABLE,MEDIUM
WIN-SEC-A01-2026093005,SEC-A01,2026-09-30 05:00:00,2026-09-30 06:00:00,1,69,UNAVAILABLE,MEDIUM
WIN-SEC-A01-2026093006,SEC-A01,2026-09-30 06:00:00,2026-09-30 07:00:00,1,75,UNAVAILABLE,MEDIUM
WIN-SEC-A01-2026093007,SEC-A01,2026-09-30 07:00:00,2026-09-30 08:00:00,1,75,UNAVAILABLE,MEDIUM
WIN-SEC-A01-2026093008,SEC-A01,2026-09-30 08:00:00,2026-09-30 09:00:00,2,75,UNAVAILABLE,HIGH
WIN-SEC-A01-2026093009,SEC-A01,2026-09-30 09:00:00,2026-09-30 10:00:00,2,94,UNAVAILABLE,HIGH
WIN-SEC-A01-2026093010,SEC-A01,2026-09-30 10:00:00,2026-09-30 11:00:00,1,94,UNAVAILABLE,MEDIUM
WIN-SEC-A01-2026093011,SEC-A01,2026-09-30 11:00:00,2026-09-30 12:00:00,2,94,UNAVAILABLE,HIGH
WIN-SEC-A01-2026093012,SEC-A01,2026-09-30 12:00:00,2026-09-30 13:00:00,1,75,UNAVAILABLE,MEDIUM
WIN-SEC-A01-2026093013,SEC-A01,2026-09-30 13:00:00,2026-09-30 14:00:00,1,75,UNAVAILABLE,MEDIUM
WIN-SEC-A01-2026093014,SEC-A01,2026-09-30 14:00:00,2026-09-30 15:00:00,1,75,UNAVAILABLE,MEDIUM
WIN-SEC-A01-2026093015,SEC-A01,2026-09-30 15:00:00,2026-09-30 16:00:00,1,80,UNAVAILABLE,MEDIUM
WIN-SEC-A01-2026093016,SEC-A01,2026-09-30 16:00:00,2026-09-30 17:00:00,1,80,UNAVAILABLE,MEDIUM
WIN-SEC-A01-2026093017,SEC-A01,2026-09-30 17:00:00,2026-09-30 18:00:00,1,80,UNAVAILABLE,MEDIUM
WIN-SEC-A01-2026093018,SEC-A01,2026-09-30 18:00:00,2026-09-30 19:00:00,1,76,UNAVAILABLE,MEDIUM
WIN-SEC-A01-2026093019,SEC-A01,2026-09-30 19:00:00,2026-09-30 20:00:00,2,76,UNAVAILABLE,HIGH
WIN-SEC-A01-2026093020,SEC-A01,2026-09-30 20:00:00,2026-09-30 21:00:00,2,76,UNAVAILABLE,HIGH
WIN-SEC-A01-2026093021,SEC-A01,2026-09-30 21:00:00,2026-09-30 22:00:00,2,76,UNAVAILABLE,HIGH
WIN-SEC-A01-2026093022,SEC-A01,2026-09-30 22:00:00,2026-09-30 23:00:00,1,76,UNAVAILABLE,MEDIUM
WIN-SEC-A01-2026093023,SEC-A01,2026-09-30 23:00:00,2026-10-01 00:00:00,1,76,UNAVAILABLE,MEDIUM
WIN-SEC-A02-2026093000,SEC-A02,2026-09-30 00:00:00,2026-09-30 01:00:00,1,63,UNAVAILABLE,MEDIUM
WIN-SEC-A02-2026093001,SEC-A02,2026-09-30 01:00:00,2026-09-30 02:00:00,1,63,UNAVAILABLE,MEDIUM
WIN-SEC-A02-2026093002,SEC-A02,2026-09-30 02:00:00,2026-09-30 03:00:00,1,63,UNAVAILABLE,MEDIUM
WIN-SEC-A02-2026093003,SEC-A02,2026-09-30 03:00:00,2026-09-30 04:00:00,1,67,UNAVAILABLE,MEDIUM
WIN-SEC-A02-2026093004,SEC-A02,2026-09-30 04:00:00,2026-09-30 05:00:00,2,67,UNAVAILABLE,HIGH
WIN-SEC-A02-2026093005,SEC-A02,2026-09-30 05:00:00,2026-09-30 06:00:00,1,67,UNAVAILABLE,MEDIUM
WIN-SEC-A02-2026093006,SEC-A02,2026-09-30 06:00:00,2026-09-30 07:00:00,2,95,UNAVAILABLE,HIGH
WIN-SEC-A02-2026093007,SEC-A02,2026-09-30 07:00:00,2026-09-30 08:00:00,2,95,UNAVAILABLE,HIGH
WIN-SEC-A02-2026093008,SEC-A02,2026-09-30 08:00:00,2026-09-30 09:00:00,2,95,UNAVAILABLE,HIGH
WIN-SEC-A02-2026093009,SEC-A02,2026-09-30 09:00:00,2026-09-30 10:00:00,2,88,UNAVAILABLE,HIGH
WIN-SEC-A02-2026093010,SEC-A02,2026-09-30 10:00:00,2026-09-30 11:00:00,2,88,UNAVAILABLE,HIGH
WIN-SEC-A02-2026093011,SEC-A02,2026-09-30 11:00:00,2026-09-30 12:00:00,2,88,UNAVAILABLE,HIGH
WIN-SEC-A02-2026093012,SEC-A02,2026-09-30 12:00:00,2026-09-30 13:00:00,1,71,UNAVAILABLE,MEDIUM
WIN-SEC-A02-2026093013,SEC-A02,2026-09-30 13:00:00,2026-09-30 14:00:00,1,71,UNAVAILABLE,MEDIUM
WIN-SEC-A02-2026093014,SEC-A02,2026-09-30 14:00:00,2026-09-30 15:00:00,1,71,UNAVAILABLE,MEDIUM
WIN-SEC-A02-2026093015,SEC-A02,2026-09-30 15:00:00,2026-09-30 16:00:00,2,66,UNAVAILABLE,HIGH
WIN-SEC-A02-2026093016,SEC-A02,2026-09-30 16:00:00,2026-09-30 17:00:00,1,66,UNAVAILABLE,MEDIUM
WIN-SEC-A02-2026093017,SEC-A02,2026-09-30 17:00:00,2026-09-30 18:00:00,2,66,UNAVAILABLE,HIGH
WIN-SEC-A02-2026093018,SEC-A02,2026-09-30 18:00:00,2026-09-30 19:00:00,2,91,UNAVAILABLE,HIGH
WIN-SEC-A02-2026093019,SEC-A02,2026-09-30 19:00:00,2026-09-30 20:00:00,2,91,UNAVAILABLE,HIGH
WIN-SEC-A02-2026093020,SEC-A02,2026-09-30 20:00:00,2026-09-30 21:00:00,2,91,UNAVAILABLE,HIGH
WIN-SEC-A02-2026093021,SEC-A02,2026-09-30 21:00:00,2026-09-30 22:00:00,2,78,UNAVAILABLE,HIGH
WIN-SEC-A02-2026093022,SEC-A02,2026-09-30 22:00:00,2026-09-30 23:00:00,2,78,UNAVAILABLE,HIGH
WIN-SEC-A02-2026093023,SEC-A02,2026-09-30 23:00:00,2026-10-01 00:00:00,2,78,UNAVAILABLE,HIGH
WIN-SEC-B01-2026093000,SEC-B01,2026-09-30 00:00:00,2026-09-30 01:00:00,1,54,UNAVAILABLE,MEDIUM
WIN-SEC-B01-2026093001,SEC-B01,2026-09-30 01:00:00,2026-09-30 02:00:00,1,54,UNAVAILABLE,MEDIUM
WIN-SEC-B01-2026093002,SEC-B01,2026-09-30 02:00:00,2026-09-30 03:00:00,1,54,UNAVAILABLE,MEDIUM
WIN-SEC-B01-2026093003,SEC-B01,2026-09-30 03:00:00,2026-09-30 04:00:00,1,42,UNAVAILABLE,MEDIUM
WIN-SEC-B01-2026093004,SEC-B01,2026-09-30 04:00:00,2026-09-30 05:00:00,1,42,UNAVAILABLE,MEDIUM
WIN-SEC-B01-2026093005,SEC-B01,2026-09-30 05:00:00,2026-09-30 06:00:00,1,42,UNAVAILABLE,MEDIUM
WIN-SEC-B01-2026093006,SEC-B01,2026-09-30 06:00:00,2026-09-30 07:00:00,1,74,UNAVAILABLE,MEDIUM
WIN-SEC-B01-2026093007,SEC-B01,2026-09-30 07:00:00,2026-09-30 08:00:00,1,74,UNAVAILABLE,MEDIUM
WIN-SEC-B01-2026093008,SEC-B01,2026-09-30 08:00:00,2026-09-30 09:00:00,1,74,UNAVAILABLE,MEDIUM
WIN-SEC-B01-2026093009,SEC-B01,2026-09-30 09:00:00,2026-09-30 10:00:00,1,68,UNAVAILABLE,MEDIUM
WIN-SEC-B01-2026093010,SEC-B01,2026-09-30 10:00:00,2026-09-30 11:00:00,1,68,UNAVAILABLE,MEDIUM
WIN-SEC-B01-2026093011,SEC-B01,2026-09-30 11:00:00,2026-09-30 12:00:00,2,68,UNAVAILABLE,HIGH
WIN-SEC-B01-2026093012,SEC-B01,2026-09-30 12:00:00,2026-09-30 13:00:00,1,51,UNAVAILABLE,MEDIUM
WIN-SEC-B01-2026093013,SEC-B01,2026-09-30 13:00:00,2026-09-30 14:00:00,1,51,UNAVAILABLE,MEDIUM
WIN-SEC-B01-2026093014,SEC-B01,2026-09-30 14:00:00,2026-09-30 15:00:00,0,51,AVAILABLE,LOW
WIN-SEC-B01-2026093015,SEC-B01,2026-09-30 15:00:00,2026-09-30 16:00:00,1,49,UNAVAILABLE,MEDIUM
WIN-SEC-B01-2026093016,SEC-B01,2026-09-30 16:00:00,2026-09-30 17:00:00,1,49,UNAVAILABLE,MEDIUM
WIN-SEC-B01-2026093017,SEC-B01,2026-09-30 17:00:00,2026-09-30 18:00:00,2,49,UNAVAILABLE,HIGH
WIN-SEC-B01-2026093018,SEC-B01,2026-09-30 18:00:00,2026-09-30 19:00:00,1,62,UNAVAILABLE,MEDIUM
WIN-SEC-B01-2026093019,SEC-B01,2026-09-30 19:00:00,2026-09-30 20:00:00,1,62,UNAVAILABLE,MEDIUM
WIN-SEC-B01-2026093020,SEC-B01,2026-09-30 20:00:00,2026-09-30 21:00:00,0,62,UNAVAILABLE,MEDIUM
WIN-SEC-B01-2026093021,SEC-B01,2026-09-30 21:00:00,2026-09-30 22:00:00,1,67,UNAVAILABLE,MEDIUM
WIN-SEC-B01-2026093022,SEC-B01,2026-09-30 22:00:00,2026-09-30 23:00:00,1,67,UNAVAILABLE,MEDIUM
WIN-SEC-B01-2026093023,SEC-B01,2026-09-30 23:00:00,2026-10-01 00:00:00,1,67,UNAVAILABLE,MEDIUM
WIN-SEC-B02-2026093000,SEC-B02,2026-09-30 00:00:00,2026-09-30 01:00:00,1,44,UNAVAILABLE,MEDIUM
WIN-SEC-B02-2026093001,SEC-B02,2026-09-30 01:00:00,2026-09-30 02:00:00,1,44,UNAVAILABLE,MEDIUM
WIN-SEC-B02-2026093002,SEC-B02,2026-09-30 02:00:00,2026-09-30 03:00:00,1,44,UNAVAILABLE,MEDIUM
WIN-SEC-B02-2026093003,SEC-B02,2026-09-30 03:00:00,2026-09-30 04:00:00,1,40,UNAVAILABLE,MEDIUM
WIN-SEC-B02-2026093004,SEC-B02,2026-09-30 04:00:00,2026-09-30 05:00:00,1,40,UNAVAILABLE,MEDIUM
WIN-SEC-B02-2026093005,SEC-B02,2026-09-30 05:00:00,2026-09-30 06:00:00,1,40,UNAVAILABLE,MEDIUM
WIN-SEC-B02-2026093006,SEC-B02,2026-09-30 06:00:00,2026-09-30 07:00:00,1,63,UNAVAILABLE,MEDIUM
WIN-SEC-B02-2026093007,SEC-B02,2026-09-30 07:00:00,2026-09-30 08:00:00,1,63,UNAVAILABLE,MEDIUM
WIN-SEC-B02-2026093008,SEC-B02,2026-09-30 08:00:00,2026-09-30 09:00:00,1,63,UNAVAILABLE,MEDIUM
WIN-SEC-B02-2026093009,SEC-B02,2026-09-30 09:00:00,2026-09-30 10:00:00,1,64,UNAVAILABLE,MEDIUM
WIN-SEC-B02-2026093010,SEC-B02,2026-09-30 10:00:00,2026-09-30 11:00:00,1,64,UNAVAILABLE,MEDIUM
WIN-SEC-B02-2026093011,SEC-B02,2026-09-30 11:00:00,2026-09-30 12:00:00,2,64,UNAVAILABLE,HIGH
WIN-SEC-B02-2026093012,SEC-B02,2026-09-30 12:00:00,2026-09-30 13:00:00,1,39,UNAVAILABLE,MEDIUM
WIN-SEC-B02-2026093013,SEC-B02,2026-09-30 13:00:00,2026-09-30 14:00:00,1,39,UNAVAILABLE,MEDIUM
WIN-SEC-B02-2026093014,SEC-B02,2026-09-30 14:00:00,2026-09-30 15:00:00,1,39,UNAVAILABLE,MEDIUM
WIN-SEC-B02-2026093015,SEC-B02,2026-09-30 15:00:00,2026-09-30 16:00:00,1,55,UNAVAILABLE,MEDIUM
WIN-SEC-B02-2026093016,SEC-B02,2026-09-30 16:00:00,2026-09-30 17:00:00,1,55,UNAVAILABLE,MEDIUM
WIN-SEC-B02-2026093017,SEC-B02,2026-09-30 17:00:00,2026-09-30 18:00:00,0,55,UNAVAILABLE,MEDIUM
WIN-SEC-B02-2026093018,SEC-B02,2026-09-30 18:00:00,2026-09-30 19:00:00,1,58,UNAVAILABLE,MEDIUM
WIN-SEC-B02-2026093019,SEC-B02,2026-09-30 19:00:00,2026-09-30 20:00:00,1,58,UNAVAILABLE,MEDIUM
WIN-SEC-B02-2026093020,SEC-B02,2026-09-30 20:00:00,2026-09-30 21:00:00,1,58,UNAVAILABLE,MEDIUM
WIN-SEC-B02-2026093021,SEC-B02,2026-09-30 21:00:00,2026-09-30 22:00:00,1,57,UNAVAILABLE,MEDIUM
WIN-SEC-B02-2026093022,SEC-B02,2026-09-30 22:00:00,2026-09-30 23:00:00,1,57,UNAVAILABLE,MEDIUM
WIN-SEC-B02-2026093023,SEC-B02,2026-09-30 23:00:00,2026-10-01 00:00:00,1,57,UNAVAILABLE,MEDIUM
WIN-SEC-C01-2026093000,SEC-C01,2026-09-30 00:00:00,2026-09-30 01:00:00,1,14,UNAVAILABLE,MEDIUM
WIN-SEC-C01-2026093001,SEC-C01,2026-09-30 01:00:00,2026-09-30 02:00:00,0,14,AVAILABLE,LOW
WIN-SEC-C01-2026093002,SEC-C01,2026-09-30 02:00:00,2026-09-30 03:00:00,1,14,UNAVAILABLE,MEDIUM
WIN-SEC-C01-2026093003,SEC-C01,2026-09-30 03:00:00,2026-09-30 04:00:00,0,13,AVAILABLE,LOW
WIN-SEC-C01-2026093004,SEC-C01,2026-09-30 04:00:00,2026-09-30 05:00:00,1,13,UNAVAILABLE,MEDIUM
WIN-SEC-C01-2026093005,SEC-C01,2026-09-30 05:00:00,2026-09-30 06:00:00,1,13,UNAVAILABLE,MEDIUM
WIN-SEC-C01-2026093006,SEC-C01,2026-09-30 06:00:00,2026-09-30 07:00:00,1,36,UNAVAILABLE,MEDIUM
WIN-SEC-C01-2026093007,SEC-C01,2026-09-30 07:00:00,2026-09-30 08:00:00,1,36,UNAVAILABLE,MEDIUM
WIN-SEC-C01-2026093008,SEC-C01,2026-09-30 08:00:00,2026-09-30 09:00:00,0,36,UNAVAILABLE,MEDIUM
WIN-SEC-C01-2026093009,SEC-C01,2026-09-30 09:00:00,2026-09-30 10:00:00,1,40,UNAVAILABLE,MEDIUM
WIN-SEC-C01-2026093010,SEC-C01,2026-09-30 10:00:00,2026-09-30 11:00:00,0,40,AVAILABLE,LOW
WIN-SEC-C01-2026093011,SEC-C01,2026-09-30 11:00:00,2026-09-30 12:00:00,0,40,AVAILABLE,LOW
WIN-SEC-C01-2026093012,SEC-C01,2026-09-30 12:00:00,2026-09-30 13:00:00,1,44,UNAVAILABLE,MEDIUM
WIN-SEC-C01-2026093013,SEC-C01,2026-09-30 13:00:00,2026-09-30 14:00:00,0,44,AVAILABLE,LOW
WIN-SEC-C01-2026093014,SEC-C01,2026-09-30 14:00:00,2026-09-30 15:00:00,1,44,UNAVAILABLE,MEDIUM
WIN-SEC-C01-2026093015,SEC-C01,2026-09-30 15:00:00,2026-09-30 16:00:00,1,29,UNAVAILABLE,MEDIUM
WIN-SEC-C01-2026093016,SEC-C01,2026-09-30 16:00:00,2026-09-30 17:00:00,1,29,UNAVAILABLE,MEDIUM
WIN-SEC-C01-2026093017,SEC-C01,2026-09-30 17:00:00,2026-09-30 18:00:00,1,29,UNAVAILABLE,MEDIUM
WIN-SEC-C01-2026093018,SEC-C01,2026-09-30 18:00:00,2026-09-30 19:00:00,0,45,UNAVAILABLE,MEDIUM
WIN-SEC-C01-2026093019,SEC-C01,2026-09-30 19:00:00,2026-09-30 20:00:00,1,45,UNAVAILABLE,MEDIUM
WIN-SEC-C01-2026093020,SEC-C01,2026-09-30 20:00:00,2026-09-30 21:00:00,0,45,UNAVAILABLE,MEDIUM
WIN-SEC-C01-2026093021,SEC-C01,2026-09-30 21:00:00,2026-09-30 22:00:00,1,46,UNAVAILABLE,MEDIUM
WIN-SEC-C01-2026093022,SEC-C01,2026-09-30 22:00:00,2026-09-30 23:00:00,0,46,AVAILABLE,LOW
WIN-SEC-C01-2026093023,SEC-C01,2026-09-30 23:00:00,2026-10-01 00:00:00,1,46,UNAVAILABLE,MEDIUM
WIN-SEC-A01-2026100100,SEC-A01,2026-10-01 00:00:00,2026-10-01 01:00:00,2,65,UNAVAILABLE,HIGH
WIN-SEC-A01-2026100101,SEC-A01,2026-10-01 01:00:00,2026-10-01 02:00:00,1,65,UNAVAILABLE,MEDIUM
WIN-SEC-A01-2026100102,SEC-A01,2026-10-01 02:00:00,2026-10-01 03:00:00,1,65,UNAVAILABLE,MEDIUM
WIN-SEC-A01-2026100103,SEC-A01,2026-10-01 03:00:00,2026-10-01 04:00:00,1,64,UNAVAILABLE,MEDIUM
WIN-SEC-A01-2026100104,SEC-A01,2026-10-01 04:00:00,2026-10-01 05:00:00,1,64,UNAVAILABLE,MEDIUM
WIN-SEC-A01-2026100105,SEC-A01,2026-10-01 05:00:00,2026-10-01 06:00:00,1,64,UNAVAILABLE,MEDIUM
WIN-SEC-A01-2026100106,SEC-A01,2026-10-01 06:00:00,2026-10-01 07:00:00,2,77,UNAVAILABLE,HIGH
WIN-SEC-A01-2026100107,SEC-A01,2026-10-01 07:00:00,2026-10-01 08:00:00,2,77,UNAVAILABLE,HIGH
WIN-SEC-A01-2026100108,SEC-A01,2026-10-01 08:00:00,2026-10-01 09:00:00,2,77,UNAVAILABLE,HIGH
WIN-SEC-A01-2026100109,SEC-A01,2026-10-01 09:00:00,2026-10-01 10:00:00,1,93,UNAVAILABLE,MEDIUM
WIN-SEC-A01-2026100110,SEC-A01,2026-10-01 10:00:00,2026-10-01 11:00:00,2,93,UNAVAILABLE,HIGH
WIN-SEC-A01-2026100111,SEC-A01,2026-10-01 11:00:00,2026-10-01 12:00:00,2,93,UNAVAILABLE,HIGH
WIN-SEC-A01-2026100112,SEC-A01,2026-10-01 12:00:00,2026-10-01 13:00:00,2,83,UNAVAILABLE,HIGH
WIN-SEC-A01-2026100113,SEC-A01,2026-10-01 13:00:00,2026-10-01 14:00:00,1,83,UNAVAILABLE,MEDIUM
WIN-SEC-A01-2026100114,SEC-A01,2026-10-01 14:00:00,2026-10-01 15:00:00,1,83,UNAVAILABLE,MEDIUM
WIN-SEC-A01-2026100115,SEC-A01,2026-10-01 15:00:00,2026-10-01 16:00:00,1,62,UNAVAILABLE,MEDIUM
WIN-SEC-A01-2026100116,SEC-A01,2026-10-01 16:00:00,2026-10-01 17:00:00,1,62,UNAVAILABLE,MEDIUM
WIN-SEC-A01-2026100117,SEC-A01,2026-10-01 17:00:00,2026-10-01 18:00:00,1,62,UNAVAILABLE,MEDIUM
WIN-SEC-A01-2026100118,SEC-A01,2026-10-01 18:00:00,2026-10-01 19:00:00,1,78,UNAVAILABLE,MEDIUM
WIN-SEC-A01-2026100119,SEC-A01,2026-10-01 19:00:00,2026-10-01 20:00:00,2,78,UNAVAILABLE,HIGH
WIN-SEC-A01-2026100120,SEC-A01,2026-10-01 20:00:00,2026-10-01 21:00:00,2,78,UNAVAILABLE,HIGH
WIN-SEC-A01-2026100121,SEC-A01,2026-10-01 21:00:00,2026-10-01 22:00:00,1,82,UNAVAILABLE,MEDIUM
WIN-SEC-A01-2026100122,SEC-A01,2026-10-01 22:00:00,2026-10-01 23:00:00,2,82,UNAVAILABLE,HIGH
WIN-SEC-A01-2026100123,SEC-A01,2026-10-01 23:00:00,2026-10-02 00:00:00,1,82,UNAVAILABLE,MEDIUM
WIN-SEC-A02-2026100100,SEC-A02,2026-10-01 00:00:00,2026-10-01 01:00:00,2,58,UNAVAILABLE,HIGH
WIN-SEC-A02-2026100101,SEC-A02,2026-10-01 01:00:00,2026-10-01 02:00:00,1,58,UNAVAILABLE,MEDIUM
WIN-SEC-A02-2026100102,SEC-A02,2026-10-01 02:00:00,2026-10-01 03:00:00,1,58,UNAVAILABLE,MEDIUM
WIN-SEC-A02-2026100103,SEC-A02,2026-10-01 03:00:00,2026-10-01 04:00:00,1,67,UNAVAILABLE,MEDIUM
WIN-SEC-A02-2026100104,SEC-A02,2026-10-01 04:00:00,2026-10-01 05:00:00,1,67,UNAVAILABLE,MEDIUM
WIN-SEC-A02-2026100105,SEC-A02,2026-10-01 05:00:00,2026-10-01 06:00:00,2,67,UNAVAILABLE,HIGH
WIN-SEC-A02-2026100106,SEC-A02,2026-10-01 06:00:00,2026-10-01 07:00:00,2,80,UNAVAILABLE,HIGH
WIN-SEC-A02-2026100107,SEC-A02,2026-10-01 07:00:00,2026-10-01 08:00:00,2,80,UNAVAILABLE,HIGH
WIN-SEC-A02-2026100108,SEC-A02,2026-10-01 08:00:00,2026-10-01 09:00:00,2,80,UNAVAILABLE,HIGH
WIN-SEC-A02-2026100109,SEC-A02,2026-10-01 09:00:00,2026-10-01 10:00:00,2,97,UNAVAILABLE,HIGH
WIN-SEC-A02-2026100110,SEC-A02,2026-10-01 10:00:00,2026-10-01 11:00:00,2,97,UNAVAILABLE,HIGH
WIN-SEC-A02-2026100111,SEC-A02,2026-10-01 11:00:00,2026-10-01 12:00:00,1,97,UNAVAILABLE,MEDIUM
WIN-SEC-A02-2026100112,SEC-A02,2026-10-01 12:00:00,2026-10-01 13:00:00,1,79,UNAVAILABLE,MEDIUM
WIN-SEC-A02-2026100113,SEC-A02,2026-10-01 13:00:00,2026-10-01 14:00:00,2,79,UNAVAILABLE,HIGH
WIN-SEC-A02-2026100114,SEC-A02,2026-10-01 14:00:00,2026-10-01 15:00:00,1,79,UNAVAILABLE,MEDIUM
WIN-SEC-A02-2026100115,SEC-A02,2026-10-01 15:00:00,2026-10-01 16:00:00,1,73,UNAVAILABLE,MEDIUM
WIN-SEC-A02-2026100116,SEC-A02,2026-10-01 16:00:00,2026-10-01 17:00:00,2,73,UNAVAILABLE,HIGH
WIN-SEC-A02-2026100117,SEC-A02,2026-10-01 17:00:00,2026-10-01 18:00:00,1,73,UNAVAILABLE,MEDIUM
WIN-SEC-A02-2026100118,SEC-A02,2026-10-01 18:00:00,2026-10-01 19:00:00,2,90,UNAVAILABLE,HIGH
WIN-SEC-A02-2026100119,SEC-A02,2026-10-01 19:00:00,2026-10-01 20:00:00,1,90,UNAVAILABLE,MEDIUM
WIN-SEC-A02-2026100120,SEC-A02,2026-10-01 20:00:00,2026-10-01 21:00:00,2,90,UNAVAILABLE,HIGH
WIN-SEC-A02-2026100121,SEC-A02,2026-10-01 21:00:00,2026-10-01 22:00:00,2,91,UNAVAILABLE,HIGH
WIN-SEC-A02-2026100122,SEC-A02,2026-10-01 22:00:00,2026-10-01 23:00:00,1,91,UNAVAILABLE,MEDIUM
WIN-SEC-A02-2026100123,SEC-A02,2026-10-01 23:00:00,2026-10-02 00:00:00,2,91,UNAVAILABLE,HIGH
WIN-SEC-B01-2026100100,SEC-B01,2026-10-01 00:00:00,2026-10-01 01:00:00,1,41,UNAVAILABLE,MEDIUM
WIN-SEC-B01-2026100101,SEC-B01,2026-10-01 01:00:00,2026-10-01 02:00:00,1,41,UNAVAILABLE,MEDIUM
WIN-SEC-B01-2026100102,SEC-B01,2026-10-01 02:00:00,2026-10-01 03:00:00,1,41,UNAVAILABLE,MEDIUM
WIN-SEC-B01-2026100103,SEC-B01,2026-10-01 03:00:00,2026-10-01 04:00:00,1,39,UNAVAILABLE,MEDIUM
WIN-SEC-B01-2026100104,SEC-B01,2026-10-01 04:00:00,2026-10-01 05:00:00,1,39,UNAVAILABLE,MEDIUM
WIN-SEC-B01-2026100105,SEC-B01,2026-10-01 05:00:00,2026-10-01 06:00:00,1,39,UNAVAILABLE,MEDIUM
WIN-SEC-B01-2026100106,SEC-B01,2026-10-01 06:00:00,2026-10-01 07:00:00,1,64,UNAVAILABLE,MEDIUM
WIN-SEC-B01-2026100107,SEC-B01,2026-10-01 07:00:00,2026-10-01 08:00:00,1,64,UNAVAILABLE,MEDIUM
WIN-SEC-B01-2026100108,SEC-B01,2026-10-01 08:00:00,2026-10-01 09:00:00,2,64,UNAVAILABLE,HIGH
WIN-SEC-B01-2026100109,SEC-B01,2026-10-01 09:00:00,2026-10-01 10:00:00,1,69,UNAVAILABLE,MEDIUM
WIN-SEC-B01-2026100110,SEC-B01,2026-10-01 10:00:00,2026-10-01 11:00:00,1,69,UNAVAILABLE,MEDIUM
WIN-SEC-B01-2026100111,SEC-B01,2026-10-01 11:00:00,2026-10-01 12:00:00,1,69,UNAVAILABLE,MEDIUM
WIN-SEC-B01-2026100112,SEC-B01,2026-10-01 12:00:00,2026-10-01 13:00:00,1,53,UNAVAILABLE,MEDIUM
WIN-SEC-B01-2026100113,SEC-B01,2026-10-01 13:00:00,2026-10-01 14:00:00,1,53,UNAVAILABLE,MEDIUM
WIN-SEC-B01-2026100114,SEC-B01,2026-10-01 14:00:00,2026-10-01 15:00:00,1,53,UNAVAILABLE,MEDIUM
WIN-SEC-B01-2026100115,SEC-B01,2026-10-01 15:00:00,2026-10-01 16:00:00,1,43,UNAVAILABLE,MEDIUM
WIN-SEC-B01-2026100116,SEC-B01,2026-10-01 16:00:00,2026-10-01 17:00:00,1,43,UNAVAILABLE,MEDIUM
WIN-SEC-B01-2026100117,SEC-B01,2026-10-01 17:00:00,2026-10-01 18:00:00,2,43,UNAVAILABLE,HIGH
WIN-SEC-B01-2026100118,SEC-B01,2026-10-01 18:00:00,2026-10-01 19:00:00,1,59,UNAVAILABLE,MEDIUM
